record_id,buyer_risk_score,buyer_payment_history,supplier_reliability,production_delay_days,shipment_delay_days,payment_delay_days,inventory_age_days,deterioration,invoice_dispute_flag,duplicate_financing_flag,source_confidence,stage_progress,advance_rate_requested,financing_utilization,demand_volatility,order_value,adverse_outcome
H065560,0.05361,0.5134,0.87116,6.13,3.06,0.0,5.88,0,0,0,0.78934,0.0,0.3025,0.70347,0.19876,1092992.32,0
H065561,0.18705,0.57966,0.38122,2.12,3.35,0.0,18.98,0,0,0,0.81688,0.0,0.69491,0.69019,0.20241,754919.47,0
H065562,0.20884,0.79475,0.77442,0.42,4.91,7.99,18.17,0,0,0,0.89626,0.28571,0.818,0.41971,0.37044,302033.12,0
H065563,0.25017,0.93406,0.86587,11.95,0.0,0.0,14.88,0,1,1,0.76725,0.57143,0.46971,0.78022,0.32154,408167.48,0
H065564,0.24341,0.66408,0.82052,6.74,0.66,11.98,0.0,0,0,0,0.61832,0.42857,0.72138,0.89912,0.53046,716941.87,1
H065565,0.15639,0.84858,0.82807,7.82,3.45,4.07,30.05,0,0,0,0.77039,0.14286,0.63702,0.63905,0.41687,313757.41,0
H065566,0.3531,0.91247,0.79373,0.56,2.61,3.47,20.14,0,0,0,0.76213,0.14286,0.57777,0.6013,0.22837,603960.2,0
H065567,0.12493,0.91604,0.7836,2.57,0.0,1.73,18.29,0,0,0,0.76304,0.14286,0.73737,0.72164,0.36118,262548.0,0
H065568,0.0931,0.90837,0.61603,0.97,4.44,0.0,0.0,0,0,0,0.70776,0.14286,0.36545,0.8384,0.2996,334716.19,0
H065569,0.0792,0.46402,0.85512,0.0,0.3,3.42,0.0,0,0,0,0.77585,0.14286,0.4638,0.60308,0.50768,1726217.62,0
H065570,0.413,0.90622,0.87624,1.9,7.88,0.0,21.47,0,0,0,0.93245,0.42857,0.50758,0.57585,0.39372,170010.46,0
H065571,0.05216,0.84637,0.98425,17.37,3.1,3.88,10.61,0,1,0,0.93002,0.85714,0.69952,0.73233,0.42516,594218.37,0
H065572,0.21106,0.84232,0.91672,1.18,2.14,8.63,19.23,0,0,0,0.83133,0.14286,0.41265,0.59757,0.42453,838496.54,0
H065573,0.18926,0.64033,0.95793,0.46,2.15,0.0,17.36,0,0,0,0.9676,0.0,0.47506,0.62997,0.26896,337895.45,0
H065574,0.17506,0.65512,0.94778,0.0,0.76,1.73,17.18,0,0,0,0.68639,0.71429,0.71691,0.38516,0.19352,659155.38,1
H065575,0.55703,0.92823,0.72205,0.0,6.41,12.86,46.84,0,1,0,0.68939,0.42857,0.70962,0.88189,0.19553,629344.96,1
H065576,0.38281,0.79694,0.75031,1.66,0.0,8.71,33.51,0,0,0,1.0,0.85714,0.44612,0.77169,0.24241,167498.69,0
H065577,0.34826,0.91458,0.77183,11.15,5.47,3.58,17.62,0,0,0,0.77363,0.42857,0.94959,0.90627,0.32264,246663.95,1
H065578,0.03051,0.83207,0.86558,13.8,0.0,19.69,14.48,0,0,0,0.58604,0.85714,0.74612,0.82936,0.48406,367969.42,1
H065579,0.08823,0.8763,0.84284,0.58,4.22,8.04,47.34,0,0,0,0.89338,0.71429,0.61621,0.38939,0.44268,239767.92,0
H065580,0.08674,0.7022,0.79646,0.0,3.69,2.92,39.38,0,0,0,0.59773,0.14286,0.62061,0.49909,0.52812,1481776.37,0
H065581,0.04301,0.70459,0.86321,0.0,4.62,0.0,9.75,0,0,0,0.85938,0.85714,0.69985,0.56035,0.3379,124733.5,0
H065582,0.10262,0.73712,0.4952,4.23,0.0,16.88,19.48,0,0,0,0.96317,0.28571,0.41662,0.19658,0.34699,380090.57,1
H065583,0.07994,0.93554,0.87288,0.17,3.74,2.52,0.0,0,0,0,0.95468,0.14286,0.24345,0.75291,0.2654,53550.77,0
H065584,0.29546,0.77116,0.92404,0.0,0.0,9.8,9.06,0,1,0,0.96144,0.42857,0.74366,0.86714,0.39248,1109810.96,0
H065585,0.41802,0.88391,0.73017,0.0,0.0,8.94,44.16,0,0,0,0.75658,0.28571,0.65807,0.23626,0.57304,204174.49,1
H065586,0.30011,0.79014,0.81184,0.0,0.0,0.0,14.1,0,0,0,0.91013,0.85714,0.38628,0.81449,0.48661,2108848.45,0
H065587,0.09885,0.79735,0.65906,2.76,1.28,7.47,27.36,0,0,0,1.0,0.14286,0.68437,0.72511,0.29947,141309.34,0
H065588,0.1308,0.55114,0.56973,0.26,3.18,19.02,21.13,0,0,1,0.89375,0.28571,0.61138,0.55182,0.15511,150979.52,1
H065589,0.17541,0.463,0.71529,4.11,1.81,0.37,48.48,0,0,0,0.64873,0.28571,0.48545,0.75677,0.29944,525574.95,0
H065590,0.04109,0.60681,0.31904,0.0,3.93,0.0,20.95,1,0,0,0.82317,0.28571,0.52162,0.47944,0.45777,1459792.3,1
H065591,0.51105,0.86125,0.61625,6.67,7.38,4.2,18.07,0,0,0,0.90892,0.71429,0.15,0.77442,0.258,160508.6,0
H065592,0.05501,0.77218,0.7744,2.31,0.53,0.0,16.86,0,0,0,0.88779,0.71429,0.36283,0.10511,0.53932,525925.47,0
H065593,0.10436,0.85743,0.79637,0.59,0.0,0.45,0.0,0,0,0,0.91879,0.57143,0.67124,0.73327,0.21801,1314165.24,0
H065594,0.50972,0.92714,0.55753,8.84,7.3,0.37,2.63,0,0,0,0.65268,1.0,0.78555,0.29276,0.36737,442810.86,1
H065595,0.2176,0.64994,0.8039,5.06,4.56,7.23,13.51,0,0,0,1.0,0.71429,0.33354,0.63441,0.43257,200006.63,0
H065596,0.39695,0.46807,0.94678,0.0,0.0,16.06,7.25,0,0,0,0.75831,0.42857,0.91592,0.54213,0.11899,1605911.1,1
H065597,0.21138,0.70667,0.94812,0.0,0.0,6.48,13.24,0,0,0,1.0,0.14286,0.17638,0.28281,0.61536,130760.14,1
H065598,0.12329,0.40095,0.66689,11.65,5.12,11.44,25.65,0,0,0,0.96653,0.71429,0.59226,0.53299,0.0,1740207.97,0
H065599,0.25102,0.53072,0.66292,1.92,2.48,4.72,7.89,0,0,0,0.70824,0.0,0.34724,0.34561,0.67327,471564.04,1
H065600,0.48746,0.69234,0.73293,1.08,5.02,4.17,23.39,0,0,0,0.66262,0.85714,0.49693,0.74487,0.53095,1667266.83,1
H065601,0.28032,0.61098,0.88965,7.64,2.46,0.1,19.93,0,0,0,0.83781,1.0,0.58528,0.95383,0.33581,1082467.16,0
H065602,0.32563,0.81097,0.49057,5.68,5.73,8.32,32.58,0,0,0,0.6809,0.14286,0.64799,0.51838,0.15576,566110.46,1
H065603,0.56153,0.70178,0.90051,4.81,6.55,13.32,29.3,0,0,0,0.87426,0.0,0.66101,0.59477,0.37899,140565.47,1
H065604,0.52652,0.75513,0.86875,5.82,0.0,3.19,34.26,0,0,0,0.89288,0.14286,0.48092,0.37403,0.60833,501753.64,0
H065605,0.52923,0.63251,0.74534,0.0,2.83,11.16,16.82,0,0,1,0.95035,0.85714,0.53025,0.69499,0.18604,185585.22,0
H065606,0.13525,0.71036,0.9563,0.0,0.0,23.47,14.93,0,0,0,0.91728,0.0,0.55282,0.70861,0.40303,28674.57,0
H065607,0.25039,0.72476,0.84701,8.96,3.39,0.0,11.44,0,0,0,0.84416,0.85714,0.73871,0.05781,0.24652,3149659.64,0
H065608,0.1539,0.85204,0.96791,0.47,5.25,9.58,16.14,0,0,0,0.74211,0.28571,0.46044,0.44858,0.0593,198973.35,0
H065609,0.2527,0.73114,0.81822,4.62,3.77,8.13,23.96,0,0,0,0.86844,0.85714,0.48883,0.21998,0.23238,664673.43,0
H065610,0.14285,0.74612,0.74046,1.87,3.96,0.0,0.0,0,0,0,0.8061,0.42857,0.95,0.74778,0.17383,982991.25,0
H065611,0.10499,0.86396,0.84809,7.19,0.02,5.85,20.81,0,0,0,0.47909,1.0,0.72904,0.42463,0.36959,1440633.64,0
H065612,0.23305,0.89661,0.81453,5.99,3.35,6.9,12.81,1,0,0,0.73462,0.42857,0.53617,0.26506,0.32927,944280.79,0
H065613,0.42962,0.71825,0.61764,8.7,0.41,11.61,45.93,1,1,0,0.77038,1.0,0.52757,0.63614,0.24752,483067.8,1
H065614,0.46782,0.91683,0.81095,0.0,2.11,0.0,4.9,0,0,0,0.90801,0.57143,0.84048,0.63534,0.4185,1706247.31,1
H065615,0.30159,0.78475,0.88373,5.04,0.0,5.85,38.36,0,0,0,0.88845,0.42857,0.81334,0.77178,0.34994,704093.21,0
H065616,0.25849,0.83998,0.70836,0.98,0.0,0.0,20.92,0,0,0,0.958,0.85714,0.57551,0.68067,0.2855,738158.95,0
H065617,0.35622,0.74504,0.71324,0.0,0.0,7.79,33.82,0,0,0,0.89293,0.28571,0.52374,0.48483,0.05693,168342.89,0
H065618,0.10758,0.81916,0.8609,4.87,2.66,3.63,37.15,0,0,0,0.72754,0.57143,0.36498,0.69536,0.09196,285420.48,0
H065619,0.20312,0.49386,0.69838,0.0,2.57,9.85,19.65,0,0,0,0.86311,0.28571,0.88598,0.59988,0.23181,577544.82,0
H065620,0.50969,0.83986,0.7537,0.0,1.58,1.93,33.9,0,0,0,0.68074,0.0,0.41157,0.52892,0.36881,49799.61,1
H065621,0.0687,0.86653,0.80189,3.33,0.0,2.12,47.97,0,0,0,0.73231,0.57143,0.71714,0.34554,0.31579,2770499.06,0
H065622,0.64059,0.7727,0.68298,0.68,6.67,12.91,35.65,0,0,0,0.88213,0.14286,0.3964,1.0,0.12249,468265.34,1
H065623,0.48013,0.75907,0.92351,0.41,2.63,0.0,36.42,0,0,0,0.99684,0.57143,0.6582,0.58602,0.3027,219060.61,0
H065624,0.19822,0.9719,0.80714,0.0,2.09,15.57,0.32,0,0,0,0.83466,0.57143,0.73825,0.58154,0.43493,426862.21,0
H065625,0.3178,0.84221,0.90572,6.44,0.9,2.43,12.09,0,0,0,0.61679,0.42857,0.56643,0.86464,0.17103,190902.18,1
H065626,0.35581,0.60088,0.75748,3.56,0.27,0.79,18.59,0,0,0,0.95465,1.0,0.35013,0.03676,0.25917,87793.13,0
H065627,0.21875,0.67684,0.91085,1.67,0.0,5.97,0.0,0,0,0,0.98085,0.71429,0.23415,0.1971,0.21231,445994.5,0
H065628,0.22402,0.82462,0.75254,6.5,3.86,1.01,14.51,0,0,0,0.70698,0.42857,0.598,0.33017,0.05202,203076.76,1
H065629,0.39698,0.68832,0.77493,0.0,2.87,2.62,16.44,0,0,0,0.78288,0.28571,0.8485,0.22652,0.37097,1270587.33,0
H065630,0.27836,0.60018,0.76935,7.92,0.0,0.0,19.24,0,0,0,0.79124,1.0,0.48305,0.65208,0.17327,232580.31,1
H065631,0.07906,0.74829,0.55911,7.96,0.0,8.31,48.31,0,0,0,0.86305,1.0,0.73437,0.50074,0.35131,481527.63,1
H065632,0.23523,0.81637,0.75292,5.37,0.0,0.0,30.95,0,0,0,0.67422,0.0,0.64502,0.77874,0.78437,976723.49,1
H065633,0.26874,0.90635,0.82552,3.76,1.38,0.0,25.78,0,0,0,0.73262,0.85714,0.44271,0.60238,0.44386,282522.81,0
H065634,0.36254,0.88991,0.94682,2.1,3.21,0.0,7.16,0,0,0,0.98194,0.42857,0.68961,0.6703,0.25918,124967.63,0
H065635,0.0938,0.92996,0.82474,3.06,6.48,0.0,31.81,0,0,0,0.71872,1.0,0.65722,0.49936,0.45568,292155.93,0
H065636,0.0743,0.95672,0.93298,6.84,0.98,8.99,24.65,0,0,0,1.0,0.14286,0.57576,0.28912,0.21958,313388.73,0
H065637,0.07265,0.73415,0.62661,0.0,4.71,0.0,23.8,0,0,0,0.85274,0.85714,0.48407,0.5585,0.38368,957456.19,0
H065638,0.29784,0.87935,0.74352,0.0,1.37,3.0,21.84,0,0,0,0.94757,0.42857,0.82407,0.75352,0.19268,45955.58,1
H065639,0.21121,0.76832,0.76188,13.81,1.9,3.78,19.0,0,0,0,1.0,0.85714,0.5648,0.4588,0.41928,244549.53,0
H065640,0.33509,0.80667,0.60715,5.26,4.41,0.85,0.55,0,0,0,0.89001,1.0,0.62531,0.87952,0.18397,512685.85,0
H065641,0.24542,0.6558,0.62611,0.0,3.54,7.45,0.0,0,0,0,0.83808,0.71429,0.48286,0.40038,0.46633,677712.7,0
H065642,0.10037,0.92197,0.90553,3.28,0.61,7.33,0.0,0,0,0,0.81693,0.85714,0.81909,0.56729,0.3107,372257.5,1
H065643,0.36722,0.96175,0.70286,4.33,2.55,0.0,17.72,0,0,0,0.58948,0.57143,0.67305,0.24191,0.44457,89226.61,0
H065644,0.38074,0.62395,0.952,4.22,0.0,11.69,44.98,0,0,0,0.74447,0.57143,0.58554,0.55417,0.12377,278642.07,1
H065645,0.3909,0.80442,0.91675,3.92,1.13,5.11,25.21,0,0,0,0.83371,0.71429,0.57884,0.63665,0.16569,553914.85,0
H065646,0.68516,0.73682,0.48915,5.63,1.32,0.0,0.0,0,0,0,0.80008,0.42857,0.61718,0.41021,0.58916,1120186.71,1
H065647,0.13278,0.90442,0.90949,2.36,8.31,7.4,9.25,0,1,0,0.91945,0.57143,0.4829,0.37038,0.24389,302055.82,0
H065648,0.48693,0.67325,0.91087,0.0,4.03,4.3,0.0,0,0,0,0.86419,1.0,0.67938,0.41205,0.14272,243054.62,0
H065649,0.15724,0.59423,0.66865,4.97,7.59,0.69,21.35,0,0,0,0.82574,0.28571,0.57552,0.58262,0.27045,207125.0,1
H065650,0.14346,0.53524,0.56146,2.51,6.58,1.0,4.75,0,0,0,0.84738,0.28571,0.95,0.64635,0.3139,547474.21,0
H065651,0.24253,0.88945,0.76659,2.83,0.77,4.45,6.96,0,0,0,0.82189,0.42857,0.7959,0.56563,0.50942,2051399.96,1
H065652,0.31484,0.95584,0.85088,0.0,2.24,12.34,2.75,0,0,0,0.9234,0.0,0.51327,0.95589,0.14534,661873.33,0
H065653,0.23629,0.95692,0.68719,0.0,0.0,4.23,31.91,0,0,0,0.73947,0.0,0.38148,0.3103,0.51878,617252.58,0
H065654,0.1989,0.61797,0.90555,0.0,0.17,0.0,17.98,0,0,0,0.78715,1.0,0.77501,0.4566,0.58555,1865710.95,0
H065655,0.14016,0.80838,0.67947,5.14,7.43,0.0,0.0,0,0,0,0.61383,0.28571,0.33078,0.45505,0.65513,79604.09,0
H065656,0.31967,0.70968,0.82165,2.86,2.75,0.0,0.0,0,0,0,0.87011,0.14286,0.49398,0.46445,0.42489,503310.87,0
H065657,0.31973,0.75525,0.74081,7.19,7.02,6.04,9.89,0,0,0,0.75924,0.0,0.71071,0.51034,0.18364,256236.86,0
H065658,0.29002,0.91061,0.55211,0.0,0.0,10.59,37.0,0,0,0,0.76973,0.71429,0.71828,0.68126,0.24614,410677.42,1
H065659,0.01847,0.75386,0.7421,1.87,3.14,3.04,30.17,0,0,1,0.85947,0.71429,0.68641,0.95356,0.31064,140661.53,1
H065660,0.38485,0.74259,0.7461,6.41,1.42,11.12,11.32,0,0,0,0.69272,0.85714,0.81434,0.59772,0.34458,234598.59,1
H065661,0.19787,0.73236,0.82668,0.0,2.25,0.0,14.1,0,0,0,0.84672,0.0,0.29097,0.31848,0.38591,302048.37,0
H065662,0.11183,0.8347,0.86768,2.03,1.76,3.25,30.05,0,0,0,0.67907,1.0,0.48359,0.32122,0.13236,93414.26,0
H065663,0.25347,0.82173,0.67189,2.05,0.0,0.0,41.38,0,0,0,0.78998,1.0,0.603,0.47077,0.1973,720008.97,0
H065664,0.09748,0.66739,0.57375,1.95,3.06,6.68,30.06,0,0,0,0.93265,0.28571,0.74967,0.45073,0.4384,322986.26,1
H065665,0.32314,0.81281,0.79436,5.08,3.72,1.13,29.13,0,0,0,0.7822,0.0,0.68678,0.28006,0.30982,342675.85,0
H065666,0.19106,0.96095,0.92931,0.0,0.0,0.0,18.76,0,0,0,0.61681,0.71429,0.62668,0.76901,0.12498,478344.89,0
H065667,0.27126,0.63838,0.56026,0.0,0.0,1.45,2.18,0,0,0,0.82012,0.28571,0.42301,0.82825,0.30733,375934.74,0
H065668,0.25182,0.56846,0.76485,11.86,2.57,0.0,33.18,0,0,0,0.81995,1.0,0.66232,0.20903,0.35177,1001393.44,0
H065669,0.20776,0.85637,0.72434,4.63,0.0,0.82,11.17,0,0,0,0.87218,0.42857,0.52873,0.48262,0.50999,551920.13,0
H065670,0.64154,0.75015,0.79486,0.0,4.47,0.0,19.75,0,0,0,0.88772,1.0,0.64404,0.43642,0.63273,753001.24,1
H065671,0.19344,0.79268,0.69082,11.71,0.0,0.37,35.3,0,0,0,0.86895,0.14286,0.61011,0.94119,0.31041,1650797.44,0
H065672,0.11517,0.86029,0.61708,0.0,4.9,9.66,13.93,0,0,0,1.0,0.14286,0.56562,0.65082,0.19072,273464.52,0
H065673,0.16842,0.70611,0.7728,9.69,0.0,0.19,6.89,0,0,0,0.77087,0.28571,0.64391,0.44533,0.50501,969470.64,1
H065674,0.4284,0.77825,0.68493,0.59,5.38,0.0,30.28,0,0,0,0.76828,0.42857,0.7396,0.56504,0.28158,1953002.51,0
H065675,0.37916,0.53079,0.72977,14.28,4.0,3.89,0.0,0,0,0,0.65163,0.28571,0.73409,0.43853,0.22056,341018.26,1
H065676,0.13958,0.85727,0.51552,10.66,0.0,4.05,6.31,0,0,0,0.84231,0.71429,0.72401,0.74941,0.36274,254942.48,1
H065677,0.02654,0.93938,0.96994,3.81,0.0,0.0,2.27,0,0,0,0.90799,0.28571,0.81274,0.44373,0.57706,354236.08,0
H065678,0.57924,0.68179,0.75575,0.0,5.12,12.67,5.58,0,0,0,0.64392,1.0,0.6959,0.71236,0.45553,932921.17,1
H065679,0.40338,0.98691,0.81853,0.42,1.68,0.0,31.32,0,0,0,0.88937,1.0,0.89607,0.66252,0.31955,460484.26,0
H065680,0.31507,0.90764,0.78909,0.0,2.35,14.14,33.48,0,0,0,0.8235,0.28571,0.66899,0.92266,0.3233,317244.27,0
H065681,0.14251,0.87041,0.81924,8.34,0.0,12.82,12.25,0,0,0,0.7946,0.28571,0.79451,0.74255,0.20919,45220.48,1
H065682,0.39488,0.72436,0.76124,4.1,4.73,17.99,13.04,0,0,0,0.82653,0.85714,0.51789,0.29358,0.20129,769608.56,1
H065683,0.27019,0.89967,0.52555,9.27,0.0,0.0,29.23,0,0,0,0.95143,1.0,0.40243,0.39967,0.29024,854289.92,0
H065684,0.16929,0.69138,0.89036,2.24,0.0,0.0,30.26,0,0,0,0.87622,1.0,0.93801,0.68227,0.26717,180324.28,0
H065685,0.05243,0.89571,0.75579,4.06,1.66,5.35,17.11,0,0,0,0.75287,0.42857,0.59303,0.3245,0.53651,889691.66,0
H065686,0.37908,0.89659,0.67595,13.26,0.0,0.0,0.0,0,0,0,0.86518,0.14286,0.75097,0.2537,0.34919,307505.26,1
H065687,0.1365,0.82331,0.66829,0.0,0.0,0.0,31.02,0,0,0,0.9646,1.0,0.67221,0.21432,0.27602,1717660.2,0
H065688,0.16989,0.96664,0.53705,0.0,3.63,6.95,9.18,0,0,0,0.84481,0.85714,0.59312,0.51679,0.0,370068.26,0
H065689,0.34736,0.90671,0.78771,0.0,1.24,0.0,19.39,0,1,0,0.59839,0.14286,0.51152,0.44745,0.22593,621204.99,1
H065690,0.20441,0.67835,0.73696,6.08,4.3,0.0,39.31,0,0,1,0.96814,0.85714,0.40386,0.32173,0.46054,195359.49,1
H065691,0.25162,0.85365,0.59042,0.0,0.0,7.07,33.21,0,0,0,0.90519,0.57143,0.42241,0.26156,0.53419,1769056.79,0
H065692,0.16902,0.80561,0.95181,6.73,2.03,0.0,12.94,0,0,0,0.7864,0.42857,0.44582,0.4092,0.42736,541987.19,0
H065693,0.29265,0.8036,0.78849,6.01,3.3,2.41,18.69,0,0,1,0.72344,0.57143,0.53817,0.65841,0.14005,1383172.9,1
H065694,0.34784,0.79611,0.8245,0.0,1.28,0.15,7.78,0,0,0,0.7904,0.85714,0.51504,0.41133,0.6157,69029.19,0
H065695,0.16569,0.47627,0.80363,4.64,3.38,3.62,40.71,0,0,0,0.67044,0.57143,0.51757,0.11939,0.3131,1000735.09,0
H065696,0.48355,0.81486,0.42543,5.43,0.0,10.48,19.65,0,0,0,0.72949,0.42857,0.47177,0.83791,0.48276,398052.59,1
H065697,0.11497,0.65746,0.81259,5.53,0.0,3.18,17.72,0,0,0,1.0,0.0,0.89046,0.55696,0.07955,2502028.76,0
H065698,0.44619,0.85516,0.61354,2.94,3.29,0.0,0.0,0,0,0,0.84762,0.71429,0.63829,0.63467,0.32445,1124235.32,0
H065699,0.14782,0.60855,0.84839,1.29,0.0,8.78,25.29,0,0,1,0.86518,1.0,0.74816,0.69302,0.26817,530824.47,1
H065700,0.23311,0.88386,0.63688,13.56,0.0,0.83,5.4,1,0,0,0.78316,0.28571,0.67766,0.58523,0.28536,3567637.17,0
H065701,0.23182,0.8899,0.78614,0.0,6.02,18.3,0.0,0,0,0,0.88797,1.0,0.39133,0.87957,0.0,575797.57,0
H065702,0.34779,0.91657,0.90213,1.77,5.1,2.91,39.22,1,0,0,0.98487,0.0,0.20157,0.63581,0.38521,311414.28,1
H065703,0.15995,0.73399,0.93217,0.06,2.96,0.0,23.86,0,0,0,0.82192,0.14286,0.59738,0.11661,0.07511,1271000.17,0
H065704,0.54093,0.6792,0.80675,0.82,2.65,8.49,4.09,0,0,0,1.0,0.28571,0.7199,0.30392,0.50629,177721.81,1
H065705,0.3568,0.92993,0.68837,0.77,1.69,0.0,37.75,0,0,0,0.93261,0.42857,0.74472,0.57286,0.20043,1161924.7,1
H065706,0.16415,0.86823,0.78745,2.97,4.27,0.0,25.11,0,0,0,1.0,0.57143,0.85221,0.93359,0.02645,206580.59,0
H065707,0.1238,0.88853,0.98448,0.91,0.4,11.91,21.78,0,0,0,0.97047,0.85714,0.46463,0.42294,0.06614,1086366.91,1
H065708,0.06252,0.85332,0.83577,7.54,8.49,9.72,16.91,0,0,0,0.84561,1.0,0.63605,0.27069,0.58615,491857.81,0
H065709,0.53879,0.9212,0.54788,0.0,4.9,0.0,31.03,0,0,0,0.86707,0.0,0.58535,0.6085,0.30574,210292.66,0
H065710,0.07714,0.63194,0.75206,3.48,1.6,0.19,8.33,0,0,0,0.91958,0.0,0.32757,0.37719,0.0,3651526.61,0
H065711,0.13447,0.9079,0.55634,0.04,2.01,0.0,22.63,0,0,0,1.0,0.85714,0.82536,0.7361,0.0,563316.55,0
H065712,0.5163,0.72937,0.94809,2.91,2.25,0.0,0.0,0,1,0,0.826,0.42857,0.61059,0.60623,0.32262,55659.68,0
H065713,0.19445,0.71376,0.77593,3.57,0.4,0.0,0.0,0,0,0,0.93382,0.28571,0.85788,0.46544,0.48168,450782.75,0
H065714,0.25697,0.96116,0.65605,12.02,0.0,0.0,15.52,0,0,0,1.0,0.85714,0.15049,0.71704,0.25414,350507.53,0
H065715,0.2047,0.89781,0.85552,6.67,0.0,0.0,0.0,1,0,0,0.7202,0.28571,0.51534,0.68764,0.33419,152976.78,0
H065716,0.42358,0.85755,0.79605,1.63,6.79,6.39,29.28,0,0,0,0.67512,0.0,0.55982,0.67772,0.47548,429766.49,0
H065717,0.18794,0.63349,0.6919,0.0,2.19,1.77,15.56,0,0,0,0.87548,1.0,0.49174,0.20782,0.32168,325163.67,0
H065718,0.58449,0.98208,0.7214,5.45,4.64,9.06,14.05,0,0,0,0.85015,0.42857,0.67412,0.89893,0.38629,111383.78,1
H065719,0.2546,0.8731,0.51753,0.0,3.72,0.0,8.61,0,0,1,0.61112,0.71429,0.55035,1.0,0.11186,231806.04,0
H065720,0.13514,0.76985,0.82913,5.84,8.17,12.96,0.0,0,0,0,0.8068,0.14286,0.78324,0.35175,0.15879,424778.42,0
H065721,0.17206,0.83223,0.84194,4.91,0.0,0.0,43.39,0,0,0,1.0,0.28571,0.58097,0.26948,0.23417,500377.05,0
H065722,0.34715,0.75481,0.50883,2.68,5.88,0.0,13.92,0,0,0,0.86667,0.42857,0.50838,0.24187,0.32496,475511.16,0
H065723,0.2741,0.82926,0.88483,0.0,0.0,4.84,27.28,0,0,0,0.81021,0.28571,0.63923,0.5076,0.44941,199177.54,0
H065724,0.25423,0.63011,0.91006,3.5,3.44,0.0,0.0,0,0,0,1.0,0.71429,0.46753,0.68893,0.31649,1142772.88,0
H065725,0.17609,0.84107,0.84143,6.76,1.39,11.17,16.68,0,1,0,0.86804,0.28571,0.56438,0.10991,0.304,1388178.48,0
H065726,0.16901,0.85283,0.45333,0.0,0.86,6.48,23.83,0,0,1,0.75973,0.85714,0.89394,0.32347,0.30366,249963.32,1
H065727,0.3504,0.70287,0.90148,0.0,2.39,0.55,30.2,0,0,0,0.90261,0.0,0.55702,0.28001,0.54114,120727.3,0
H065728,0.28927,0.73296,0.71606,3.15,0.0,0.0,47.84,0,0,0,0.7029,0.42857,0.49249,0.39289,0.0963,973123.0,0
H065729,0.23995,0.88912,0.87014,9.86,2.0,0.48,33.41,0,0,0,0.90277,0.71429,0.74956,0.5576,0.23194,439639.23,0
H065730,0.49154,0.90837,0.80524,3.73,6.65,0.26,11.01,0,0,0,1.0,0.57143,0.63087,0.53706,0.43909,2556879.89,1
H065731,0.44071,0.7252,0.75126,11.36,2.08,10.8,14.22,0,0,0,0.64482,0.14286,0.24753,0.83288,0.0,905601.64,1
H065732,0.2544,0.64344,0.79378,5.89,0.54,6.65,0.0,0,0,0,0.81267,0.0,0.7442,0.61724,0.0,686078.55,0
H065733,0.22214,0.74384,0.59018,1.57,3.84,3.83,21.68,1,0,0,0.57921,1.0,0.69052,0.73119,0.37445,430485.9,1
H065734,0.25701,0.57083,0.50083,1.89,0.0,3.32,31.06,0,0,0,1.0,0.42857,0.78104,0.62489,0.21475,303334.82,1
H065735,0.15058,0.37303,0.36507,2.64,2.79,1.87,9.06,0,0,0,0.80495,0.42857,0.63933,0.55451,0.29402,459805.76,0
H065736,0.35937,0.82861,0.86768,3.77,3.37,0.0,24.99,0,0,0,1.0,0.57143,0.63696,0.35406,0.41372,533938.24,0
H065737,0.30429,0.88654,0.7661,0.0,0.0,3.88,18.97,0,0,0,0.91456,0.71429,0.55403,0.47204,0.55399,167289.52,0
H065738,0.40069,0.8189,0.72051,5.29,1.14,0.0,0.81,0,0,0,0.74519,0.28571,0.76723,0.60364,0.20864,198312.78,0
H065739,0.22248,0.85237,0.75351,0.0,1.51,0.0,6.12,0,1,0,0.86102,1.0,0.6917,0.27191,0.58673,101710.64,0
H065740,0.05889,0.7454,0.82209,0.0,1.73,8.77,11.0,0,0,0,0.9471,1.0,0.33874,0.71601,0.20913,987793.63,0
H065741,0.52133,0.85224,0.79951,1.73,0.0,4.18,3.84,0,0,0,0.84643,0.28571,0.40768,0.22768,0.3871,482379.21,0
H065742,0.19433,0.9237,0.9201,3.48,0.0,4.98,47.98,0,0,0,0.88557,0.28571,0.60371,0.77705,0.21483,614625.81,0
H065743,0.46928,0.85672,0.9384,3.67,10.49,5.41,14.19,1,1,0,0.878,0.57143,0.47962,0.66789,0.37534,909521.97,0
H065744,0.29338,0.91043,0.71401,1.9,4.75,7.23,34.02,0,1,1,0.88295,0.42857,0.60259,0.53876,0.86807,390112.07,1
H065745,0.30436,0.68913,0.63177,0.0,0.0,0.0,27.76,0,0,0,0.83048,0.42857,0.31044,0.62607,0.42219,437853.07,0
H065746,0.2385,0.8817,0.59442,13.68,0.28,0.62,17.42,0,0,0,0.68394,0.0,0.59035,0.34059,0.22216,445723.58,0
H065747,0.07917,0.71851,0.54112,9.88,0.0,0.0,2.92,0,0,0,0.93423,1.0,0.60003,0.34192,0.19864,196313.64,0
H065748,0.49994,0.76995,0.95082,0.0,6.88,6.44,21.14,0,0,0,0.73337,1.0,0.39726,0.64906,0.39818,1892415.26,1
H065749,0.49571,0.92567,0.86367,0.23,4.98,2.79,5.91,0,0,0,0.71815,0.57143,0.7979,0.83755,0.52849,423775.68,1
